Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
db6c468f09665524f0d6ae5141099aa2,re820x - classroom classics read-alongs - set 3,1.0,159.0,Lakeshore Learning Materials
ebb11f4e33216696af598be7d8253aa4,aa834 - level b extra book set - k - library 1,1.0,27.0,Lakeshore Learning Materials
3d71cfdb266c88ef4ea6ecfe740e5933,ew208 - wireless classroom headphones set,1.0,199.0,Lakeshore Learning Materials
24a30ad5f94f213b5440420216c6ee49,brainwashed (crime travelers spy series book 1),1.0,9.97,Amazon Business
590fe3a127b68d29ba97c017383cf725,how garcia girls lost their accents,2.0,12.56,AKJ Education
1b38ba3d539f834b8bbcded036cbb982,"acer chromebook cb3-131-c3sz 11.6-inch laptop (intel celeron n2840 dual-core processor,2 gb ram,16 gb solid state drive,chrome), white",1.0,169.99,Amazon Business
ab837967e0cd3fe999b0194523ab79f5,"wake up, sun!",1.0,2.59,AKJ Education
184fa6ca692d7f1a47e89a5090372f44,dr316 - jumbo paint dabbers - set of 20,1.0,9.99,Lakeshore Learning Materials
b5c1c43a84beba2b233ee00bd4c0665a,rr945 - lakeshore counting boxes - complete set,1.0,195.0,Lakeshore Learning Materials
4b3d6b45f7bc62c67078604901f81f47,they called her molly pitcher,1.0,7.19,Amazon Business
13cd2cea4cbf78eeefec17757b1a4105,sack potato hopsacker small set of 6,1.0,65.88,School Specialty
00618cd7bb864101e766aee0fdd05949,game izzi,2.0,5.79,School Specialty
f5db1995dd049fff17f4b96d07d9f219,"big joe milano chair, sapphire",1.0,35.97,Amazon Business
de45dd09c18e2113fd84813a9fb182c9,the declaration of independence from a to z,1.0,15.29,Amazon Business
5fe87b1f9a496ca37eaf58ee0dd7c26e,100 toothbrush standard classic medium soft individually wrapped,2.0,19.97,Amazon Business
1cbc695599f418743c4b46939de39031,gg983 - fun to count to 30! game,1.0,29.99,Lakeshore Learning Materials
b82438a1aaf991b630458ac63bac2910,kit yoga classroom kit,2.0,198.79,School Specialty
6a033b63cc9819340fa88a31081fa580,dr seuss cat in the hat elementary k-1 large nameplates,1.0,8.49,Teachers' School Supply
99adb3b87c6522a551458761b52a4301,"sharpie accent highlighters fine & chisel point, pink, 12-color set",3.0,7.98,Quill.com
d830b4149fc7ef1b9e1f31956eca8a07,play: the foundation that supports the house of higher learning,20.0,18.25,Amazon Business
c92763007018c06e97a1bb6780d1eec5,como crecen los perritos,2.0,1.0,AKJ Education
34c8c500bed4feda09fea42a65cc9bc1,bd230x - hot dots power pen - set of 4,2.0,39.99,Lakeshore Learning Materials
9402f46cacb8dff4bc3e6f1828ef0530,fitball seating disc child size - green,1.0,32.95,Nasco
2d02b745823b93e66023c70ea9c06c5b,"soffe juniors athletic short, navy, x-small",2.0,8.99,Amazon Business
e43bfac12750d537c89e9332c376279a,neil armstrong is my uncle and other lies muscle man mcginty,1.0,5.1,AKJ Education
2ca8c626fbf791eb2b399285a8407d2f,schooled,1.0,5.1,AKJ Education
8ce571b8c81959795d29d4afcc2518fb,"apple ipad mini md528ll/a (16gb, wi-fi, black & slate)",10.0,245.99,Amazon Business
55c966ce073c1b530734d75ffb98f3ab,"westcott all purpose scissors, pointed tip, 8"", value with bent handle, red, black, and blue, 3/pack",1.0,9.29,Staples Advantage
6ae3876c96487fde6da2086ef9e93516,"table top easel

pack option: 1 pk, color: blue",1.0,67.82,Teachers' School Supply
988af1e9a96c540990de807da388dc51,"edupress 6"" x 8"" accents, emotions instructional, 36/pack",1.0,5.52,Quill.com
70b9c285b86de60e0320ab56bf2fb1d2,delta education 6 piece english and metric measuring spoons set,3.0,7.58,Amazon Business
81f72a515023d54d9120e3cc43791eaa,standard shipping,1.0,0.0,Blick Art Materials
34b3000a4dd8440a278a947edece3b95,[newest design] remote control ocean wave projector 12 led &7 colors night light with built-in mini music player for living room and bedroom (12 led black),1.0,23.99,Amazon Business
5b4b85b574a9c25c128feecbfcc94b17,dear mr. henshaw,6.0,5.2,Amazon Business
355635e73805cf57b240b8e3fe914644,"amazonbasics legal/wide ruled 8-1/2 by 11-3/4 legal pad - canary (50 sheets per pad, 12 pack)",1.0,9.99,Amazon Business
627b6c7e9c48302caf61e036dcda0a3b,crank,1.0,9.48,AKJ Education
2f0793d107259be4832d00b3a8d2a2d3,"junie b., first grader: dumb bunny (junie b. jones series #2",1.0,13.49,AKJ Education
b6e79394cc287422909bb368c65e481b,ivy & bean's secret treasure box (books 1-3),1.0,11.18,Amazon Business
a85b7a1a8884f8e95626c54b08a7c1d6,"my son, the time traveler (zack files series #8) dan greenbu",2.0,3.64,AKJ Education
aaaa30a72ac9aacce0203e12bab7f1d9,gg200x - sound-it-out phonics puzzles - complete set,1.0,29.99,Lakeshore Learning Materials
31c0b0984fea578ff2be75898bb9e7f4,tt557 - lakeshore nonfiction sight-word readers - level 1,1.0,49.99,Lakeshore Learning Materials
62f8596bbe058ee7ca9da5e5e3219c8f,mat  ecr4kids tumbling mat - 4ft x 8ft,2.0,194.96,School Specialty
abba9b8be71033be1cef65ffd0552ab7,nemours(r) brightstart! complete program for early literacy success: level 1 book set,1.0,127.46,Kaplan Early Learning Company
b4161dac0853ef209129da8d629fce9a,great states game,1.0,21.21,Kaplan Early Learning Company
e0af0982e0c22d02c7371792829dd081,inside out and back again,1.0,6.48,AKJ Education
f90692c41ecf4b7a8d420625479bcd9c,"dixon ticonderoga wood-cased #2 hb pencils, box of 96, yellow (13872)",4.0,13.99,Amazon Business
154d24697473ed11f52b98fe2a81a018,un perro muy diferente (a very unusual dog),1.0,5.83,AKJ Education
7e08071b8b5a00214cad1d085558f1ba,"staples perforated notepad, narrow ruled, white, 5"" x 8"", 50 sheets/pad, 12/pk",1.0,2.58,Staples Advantage
b8a6ee9973ad1b1411e4f4b3ff0ae55c,"mead spiral notebook, college ruled, 1 subject, 70 sheets, 8 x 10.5 inches, assorted colors (05512)",28.0,2.99,Amazon Business
8e6b540f10712bd6007c75a4df9cf444,the dead and the gone,1.0,4.0,Amazon Business
9ad78e6dbad187fdafd980209b5bb89a,i want to be a police officer,1.0,3.99,Amazon Business
440d88616b5d6e7d8948a22704f85123,"yamaha fg700s folk acoustic guitar bundle with hard case, strap, stand, tuner, strings, picks, capo, string winder, and instructional dvd - natural",1.0,249.99,Amazon Business
29f981897314f2c1da972aa79c9b5a35,metal pots and pans kitchen cookware playset for kids with cooking utensils set,1.0,18.35,Amazon Business
1e63196ebe0ad0c672928e7d38532513,sony - zx series on-ear headphones - black,3.0,12.06,Best Buy Education
ca2e352d74d24e224aab9c6bcabaf0a0,spiders (spot creepy crawlies),1.0,9.6,Amazon Business
869bd86971925810ce5c5c779d492c04,autobiography/biography,2.0,36.93,AKJ Education
00186d4c4bbf7652afd04dba31412ce7,"yes4all exercise balance disc / stability disc with hand pump – air stability wobble cushion (blue, 14 inch)",6.0,6.49,Amazon Business
74d26d26b89f41c4d371b66771d99b52,"educational puzzles for kids: fish themed alphabet puzzle for toddlers, 28-pieces for children's learning",1.0,8.99,Amazon Business
279d6d65403d750125b06f6ac34be599,plastic dimes &#45; pkg. of 100,1.0,1.75,Nasco
59c8cbea48044134033e390406a995fc,"scholastic action, grades 6 - 12, reading level grades 3 - 5 (min. 10 subscriptions per order) - 12 issues / min. 10 subscriptions / grades 6â12, reading levels 3â5",10.0,8.5,Scholastic Classroom Magazines
d22facdeda64371d6cc9530011afdf29,marshmallow,1.0,6.27,Amazon Business
b88427917fce4b44fa7e0512d9d0ab9a,"brother printer mfc-l8850cdw wireless color laser printer with scanner, copier and fax",1.0,469.99,Amazon Business
193819a0a4387119669e453176d26b55,fbi special agents are real people: true stories from everyday life of fbi special agents,5.0,16.95,Amazon Business
72794849c3195920cabe185ebb5d7f79,better nate than ever,1.0,6.29,Amazon Business
91d27aceaec1fa928184ceaf050b7d9a,leather cymbal straps,8.0,9.99,Woodwind and Brasswind
2d7bfe12f1ad69e71069b5ae148bd9e3,x-acto school pro 1670 electric pencil sharpener,1.0,44.99,Staples Advantage
418cf882916b039bb54170f7a51429f2,apple - ipad� mini 2 with wi-fi - 16gb - silver,3.0,299.99,Best Buy Education
59f97c5684d983093b4f1d5826494d98,"sharpie ultra fine point permanent markers, assorted colors, 24/pack",1.0,19.99,Staples Advantage
468ce241f1a008559bc9365e8624fb73,"mr. brown can moo, can you : dr. seuss's book of wonderful noises (bright and early board books)",1.0,3.49,Amazon Business
16517d48f720214f82642cc305b91e97,guiro shaker percussion instrument,1.0,11.49,Woodwind and Brasswind
64580323418fd5808b30f99358ebe27b,d'luca 12 notes wood xylophone with music cards,1.0,24.46,Amazon Business
5a608fcbe035ece973321b73cf33089e,my weird school goes to the museum (i can read level 2),1.0,3.59,Amazon Business
0143fae5e0747c5a9a8d9019031ce092,scotch thermal laminator 2 roller system (tl901),1.0,31.69,Amazon Business
3d185bd0942704fbeadb6d0c543676dd,"faber-castell polychromos pencil set - wood box, set of 120",1.0,377.4,Blick Art Materials
7e4abc15c1d73cb40c7ba6ca2a9d19b5,love lies beneath: a novel,1.0,19.22,Amazon Business
f6eaba0d2ada28bc6278a840b8df1518,eric carle book and cd set (set of 4),1.0,33.96,Kaplan Early Learning Company
b7084036977d4c2fdf6ee50a3080ce23,leveled library non-fiction: level d - grade 1,1.0,22.91,Kaplan Early Learning Company
d81afefcc8312e389579b09619ec6424,"cb783 - listen, read & rhyme with dr. seuss",1.0,39.5,Lakeshore Learning Materials
2047657784c6dab48f4ea3a0c779cd9a,"better the day - kids invisible floating bookshelf, 24 inch, clear acrylic wall shelf",3.0,29.99,Amazon Business
13a9efa74bd36b6c20b45d37d529de61,"colgate toothpaste, .85 oz., 240/case",1.0,111.19,Staples Advantage
a9ed551923503e40f1c8d84d060ce225,"large rolling basket, black",4.0,44.95,Nasco
d560191caba193ad54b4960a1c233ba7,mat - cando premium yoga mat -  blue -  68 in  x 24 in  x 1/4 in  -  eco-friendly -  case of 10,1.0,139.65,School Specialty
57c589d08b2da2e9869ee9e51d09b890,gg683 - compare & contrast finding evidence kit,1.0,29.99,Lakeshore Learning Materials
b4e7c6ab2f3709cb12a3007e563cbaed,the bfg,26.0,4.9,Amazon Business
662310c5cecdd499cb5b15661c844aef,jj313 - rhyming bingo,1.0,9.99,Lakeshore Learning Materials
5cc895bb63b96e5f8d64708ea11fd826,the love curse of the rumbaughs (teen),1.0,2.0,AKJ Education
e1e8985dface455f54f3bf6a484ea89b,microsoft - surface rt with 32gb memory,1.0,349.99,Best Buy Education
4a95953b89bb0bc766671953378d8edc,makerbot true red pla filament (large spool),1.0,47.99,Staples Advantage
6d052a60b94bc01118a14e33bd622ab8,prang washable paint 16oz violet,2.0,3.55,Teachers' School Supply
668dc716081bbf5116692c2754000cdd,time for kids(r) nonfiction readers grade 1 complete set (30-book set),1.0,123.21,Kaplan Early Learning Company
4f5c1917c1bdeb8a5fa05b5dcb5d0efd,breaking dawn,1.0,7.26,AKJ Education
3f75ea68a2a07d9ff91042220059377a,"iphone cords, ansuda 5pack 5ft lightning charging cable to usb data lines for iphone 7 / 7 plus / 6s / 6s plus / 6 / 6 plus / 5 / 5s / 5c, ipad mini /air /pro ipod touch (silver & white)",1.0,12.99,Amazon Business
481360ab2c957ab4155afbc4b3a3d799,"a dollar, a penny, how much and how many?",1.0,5.07,AKJ Education
3d83d30c9038499016760689037bcc8e,tourna mesh carry bag of 18 tennis balls,2.0,13.81,Amazon Business
89043b4bffefb74d521a7d979b86141b,attribute links,1.0,20.36,Kaplan Early Learning Company
62adddec4cc701c5cedda7aa5223054b,"lego classic creative bricks 10692 building blocks, learning toy",2.0,13.59,Amazon Business
06d0e8fde6444ba658e34241bc1aafdc,trip,,,
705e54270fab951f221ae16e1878207a,who was steve jobs?,1.0,5.1,Amazon Business
dc686ae50d77234449badccb6f7c78ca,national geographic readers: trains,1.0,3.99,Amazon Business
89c8f0458429994c667555bec68b398c,"poppin fashion full strip stapler, 20 sheets capacity, pink",1.0,13.99,Staples Advantage
56993edd8a9db32016b88fcea4958887,chat room (orca currents),1.0,6.64,Amazon Business
b5af7d5a1dfeecf6c0b83fa482e308e9,"a greyhound, a groundhog",1.0,17.96,Amazon Business
68c3aa9a2d586e8c3dccf7329b369ad6,carolina investigations for ap* environmental science: exploring biodiversity kit,1.0,213.25,Carolina Biological Supply Company
5b87f58c125ebfadfc6066463078078b,i become shadow (turtleback school & library binding edition),1.0,22.1,Amazon Business
2690812e316c8602e05165b3889dbe28,geronimo stilton book set (set of 10),1.0,58.61,Kaplan Early Learning Company
94f205870544506a76a279194a169f98,re162 - whales read-along,1.0,40.5,Lakeshore Learning Materials
a73d0d3d1825206f1f31cbc44c402451,"roll of thunder, hear my cry",6.0,5.83,AKJ Education
ac6b0143e25657f6a101c7230bb48149,gg737 - sight-word steps,1.0,39.99,Lakeshore Learning Materials
c2830d0e01ab50ee315c80fbfbfdce0d,ff424 - reading comprehension activity stations,1.0,69.99,Lakeshore Learning Materials
1abe446c07a40e6af7c55929c68bdbf1,"leapfrog tag reading system, green",5.0,28.85,Amazon Business
3a8ae4353c30d94e72c80267da59b0a1,"(set of 6) chefland mixing bowls standard weight stainless steel, mirror finish, 3/4, 11/2, 3, 4, 5, and 8 qt",1.0,24.9,Amazon Business
fb361d11a239fb8921d3c61d2304e76a,hp chromebook 14-q070nr - 14' - celeron 2955u - chrome os - 4 gb ram - 16 gb ssd,2.0,363.99,Best Buy Education
3290b15109b716f8cbabd91bf291257b,sklz quickster 12'' x 6'' portable soccer goal,1.0,149.99,DICK'S Sporting Goods
1ecdf59bf9940553f6c1a3e5d52a3d2a,"westcott kids value scissors, blunt tip, 5"" kleencut, assorted colors, 12/pack",1.0,19.69,Staples Advantage
e05693cf8c7d657c991d56c7cff3b397,"clipco book rings assorted sizes small, medium and large nickel plated (250-pack)",1.0,14.95,Amazon Business
4b6bd415206de8bd758630839ad0fca3,the matchbox diary,1.0,12.95,Amazon Business
f4d6498165cf2fc4aea005ba4dd263f7,sandisk - extreme 8 gb secure digital high capacity (sdhc) - 1 card,1.0,13.06,Best Buy Education
a1a97997dbfe46af62499488d95a4b40,"post-it pop-up notes, 3 in x 3 in, assorted colors, 5 pads/pack",1.0,3.97,Amazon Business
8c3eb9ca12d0117c509d05425784d1aa,boy,1.0,5.1,AKJ Education
3a3caf19e52282e78147083e2c6b3e74,la56 - collage frames - set of 15,1.0,24.99,Lakeshore Learning Materials
95d55b77873322e13da873e50258b913,ecr4kids ace stool in red (13 in. dia. x 15 in. h (5 lbs.)),4.0,62.44,Amazon Business
752acc2759859ed66ce427cbc9b5105d,what do roots do?,3.0,5.8,AKJ Education
2ea0fcdaec5b48ab923f0d1c330971b8,stolen sharpie revolution: a diy resource for zines and zine culture,1.0,8.0,Amazon Business
44022a5bba8e773683d20970aa388279,"let's find out, kindergarten (min. 5 subscriptions per order) - 32 issues / min. 5 subscriptions / kindergarten",20.0,5.75,Scholastic Classroom Magazines
3a180799f42dacbf7e17ac856fc9e9aa,const ppr 18x24 pink truray 50 per pack,2.0,6.93,Sax Arts & Crafts
2856920b420df2d2813cdbc2e511ee4a,bestgot headphones for kids girls over ear kids headphones with microphone in-line volume with transport waterproof bag foldable headphones with 3.5 mm plug removable cord (black/purple),24.0,16.99,Amazon Business
0c0ea241b6608450aa375913c7cebbee,the phantom tollbooth teacher collection  (2 bk set),1.0,12.34,AKJ Education
8a44f349e5a5e84dc5c539238f4d11cb,baby touch and feel: colors and shapes (baby touch & feel),1.0,3.94,Amazon Business
b92f44d44223c04855ba5a8a588f23c0,project x,1.0,10.95,AKJ Education
9a7845ee35665171c61a6f02dee52269,"lysol disinfecting wipes, ocean fresh, 80 count (pack of 2)",1.0,11.98,Amazon Business
2089fc76127e9fe59cc9f3c5bbf65dc6,art marker conical tip set of 400 - school smart,1.0,79.58,School Specialty
f3858f225e499ba36137ad8e6ca204c8,the princess diaries,1.0,7.29,AKJ Education
5545f626ffb8b4eea17662192a0ea97b,"febreze air freshener spray, spring & renewal, 8.8 oz., twin packs",1.0,5.99,Staples Advantage
40e8d0c8018e07359d4515a00154719c,"5,000 awesome facts (about everything!) (national geographic kids)",1.0,12.89,Amazon Business
fc318ce8d6d391d9ad24b24a79afce82,killer whales (nature's children),1.0,5.68,Amazon Business
4c07c9bfd5a21ea3007ebe974b003742,level e - fiction and nonfiction combo set (40 bk set),1.0,145.22,AKJ Education
a3ea0be64e628743ff471bb95351e27b,lilypad coin cell battery holder for cr2032 - with switch,35.0,6.99,Amazon Business
314cf812905fba10dd653290717c1e9e,purell instant hand sanitizer with aloe 8 oz.,10.0,3.39,Quill.com
368923ef49ee51cfe835a65279a8c741,tiggly math learning system for kids 3-7,1.0,24.31,Amazon Business
2cd6291824a11bb5ac6999c6941fb1e1,"hp chromebook, intel celeron n3060, 4gb ram, 16gb emmc with chrome os (11-v010nr)",2.0,179.99,Amazon Business
9cf779d34c3078c547a0dba5ca8fd24d,miss rumphius,3.0,7.99,Amazon Business
484d6d27d65df4d37a871423e6f87016,hp stream 11-y010nr - 11.6' - celeron n3060 - 4 gb ram - 32 gb ssd - us,9.0,208.7,Best Buy Education
1b6ca1e04e90bfba60896f62b7061922,corduroy's valentine's day,1.0,4.37,AKJ Education
970c65af09d23e5cd537ce43b1c654a0,the apothecary,1.0,7.19,Amazon Business
7a3ba27e65adc060efb9b5cd4ab52cab,each kindness (jane addams award book (awards)),1.0,9.14,Amazon Business
0feab1d4f1fbbd70ec5f69ec95bc8fab,apple - ipad (latest model) with wifi - 32gb - space gray,1.0,329.99,Best Buy Education
63c780a966fe55e468606e7b060518eb,"post-it recycled super sticky notes, 4"" x 4"", bali collection, lined, 6 pads/pack",1.0,12.99,Staples Advantage
7831f7e59033c0ce9583cc621a17dc53,national geographic play sand - 6 lbs of sand with castle molds (purple) - a kinetic sensory activity,1.0,24.99,Amazon Business
1b96628be0684841bd54a2a4a4d65ce2,the complete short stories of ernest hemingway the finca vigia edition,1.0,12.1,AKJ Education
116322b9b2aa47d3905405e1916859a0,lauri tall-stacker pegs building set,1.0,27.91,Amazon Business
e5efaaaee839d63bd34f8c21f9b056b7,nascos algebra i joke worksheets,1.0,16.96,Nasco
0641b133f9fc3b4b3710af6726ef60b5,"expo dry-erase markers, chisel tip, assorted, 4/pack",2.0,2.72,Staples Advantage
27d3cd10db82e48670cfe21d6d4e89ee,aa833 - level a extra book set - k - library 1,2.0,30.0,Lakeshore Learning Materials
ff2abd606f4a62e64e902d04a4f2d84d,"nabisco cookies & crackers variety pack, 36/pack",1.0,23.99,Staples Advantage
54e692092eabfe59e4f2ba76234fe611,tt511 - plants specimen set,1.0,44.5,Lakeshore Learning Materials
24eff6fc560fe05b4bd6f250a43f8b50,"pilot frixion ball clicker erasable gel pens, fine point, assorted, 7/pack (31472)",1.0,14.44,Quill.com
fa9d893ff3ef7ccee5a86f5146bec646,"fidget cube (12 pack) - in 12 individual boxes - great birthday party favors for kids - four color assortment - fidget toys for kids & adults - relieves boredom, stress & anxiety",1.0,26.99,Amazon Business
963e11fcb0cb5bcbc7cbdfa4ded186c6,"aplanet 10pcs a4 zip file folder bag mesh document bag storage pouch with zipper, office stationery, 5 colors",3.0,9.99,Amazon Business
ac899de0c10d7b723e5a60cd53ca9c7a,rr682 - fluency with fractions card packs - gr. 4-5,1.0,29.99,Lakeshore Learning Materials
b919d5fc6a123e8916b5de43c319cfb8,little tikes spray and rescue fire truck,1.0,63.42,Amazon Business
a91872299a3f56869c06a0160a03036f,pizza counting,1.0,7.08,Amazon Business
bd33b2b0f655a2482fd73d356e10c223,samsung chromebook 2 xe500c12i - 11.6' - celeron n2840 - chrome os - 2 gb ram - 16 gb ssd,1.0,249.0,Best Buy Education
589e3635ec8682ed979224a65685c328,water habitats (introducing habitats),1.0,8.05,Amazon Business
9296ad1bf3af15746b8e6cfd5e1a77bd,acing the college application,1.0,11.68,AKJ Education
669d91b44aa185517b605d988626a138,osmo ipad base,2.0,29.99,Amazon Business
3837babdb52f6da67a5c4f1e072e5952,"care touch sterile alcohol prep pads, medium 2-ply - 300 alcohol wipes",20.0,10.59,Amazon Business
447d51e736497f9a28a8ed8d07423bc1,a series of unfortunate events #1: the bad beginning: the short-lived edition,6.0,3.59,Amazon Business
3275b3ebe4a8223a884f2b8829934544,"gaiam kids stay-n-play balance ball, lime",6.0,19.98,Amazon Business
54359f604d635c0207d47be35112f1e1,romiette and julio,2.0,5.83,AKJ Education
ce6c7cb57835c45e111cf41d2cb9b9f0,amscope m162c-2l-pb10 40x-1000x dual light glass lens metal frame student microscope + slides,4.0,64.5,Amazon Business
0b36f1b110af3955e43ad5945d407bae,kit pd differentiation grades k-12,1.0,100.81,School Specialty
4436fb8c8523fc370c978696e8ec7969,"ammex aamv anti-microbial vinyl glove, latex free, disposable, powder free, large (box of 200)",1.0,6.6,Amazon Business
932793b4d0ba03e61d2f78a4b925439c,tt448 - magnetic pockets - set of 3,1.0,14.99,Lakeshore Learning Materials
8141ea10f9ca8962c3b3b9358e80d84a,"safco products 1201be alphabetter stand-up desk with swinging footrest bar, 28"" x 20"" standard top, black frame/beige top",2.0,235.58,Amazon Business
0ba9973053e9b051b88b3053f2cbfaff,my passport book; 24 per pack; no. hyg32610,1.0,17.99,Amazon Business
723bb749fcceca69e146158b4d15a77f,la322 - washable glitter tempera paint - 8-color set - pints,5.0,31.5,Lakeshore Learning Materials
bb2a9f1201a83210a7522da930d16b1d,hp - 932xl high-yield ink cartridge - black,2.0,32.85,Best Buy Education
6b5f07df011c977ea8fd660b477883e1,lego minecraft the cave 21113 playset,1.0,15.99,Amazon Business
87c6c5cdcc566184139cea632b84b9d7,otterbox - defender series case for apple� ipad� air - black,2.0,46.18,Best Buy Education
6251559170d388596ed578dbdc6c617c,ta70hr - superbright sulphite construction paper - 9&amp;#34; x 12&#34; - holiday red,5.0,1.89,Lakeshore Learning Materials
4fa9dcc645cd1fa27b28181636f4bafe,"kore patented wobble chair, made in the usa, active sitting for toddler, pre-school, kids, and teens; kids don't have to sit still anymore - ""the best seat in any classroom""! - red - kids (14in)",4.0,69.95,Amazon Business
4fed49ca8659dd92b4eaaa63fd2b219b,howdy-doodle-doo! (julius jr.),2.0,3.64,AKJ Education
ee43827eefb6cffe2710ab498c5265e9,apple&#174; ipad&#174; mini wi-fi - tablet - ios 6 - 16 gb - 7.9,1.0,299.99,Best Buy Education
d450b32d0591c09605c4264987fcef25,twilight comes twice,1.0,13.22,Amazon Business
17544706f70ee29a3f16fb2e1ba71e39,"10209-1045:  blick sulphite drawing papers - 24"" x 36"", white, 100 sheets",5.0,23.54,Blick Art Materials
03189605ae142497aa4811dd8252e2f8,national geographic readers: water,5.0,3.59,AKJ Education
22fb1115b509a834a97f290b75742779,stem journal (set of 10),3.0,29.71,Kaplan Early Learning Company
10af314c08139cfe4441aa2e450bb165,"hp chromebook intel celeron n3060 (1.60 ghz) 2 gb memory 16 gb ssd 11.6"" chrome os",1.0,170.99,Amazon Business
e2f880cfc517e10a4475f95a8acb48e4,teacher demonstration number frame mate--up to 100 (1 bar),1.0,33.96,Kaplan Early Learning Company
76f1b8f8d2979205a9821cf0758b46a9,al capone does my shirts (tales from alcatraz),1.0,5.7,Amazon Business
2d7d13da5878b042ef2fd474894bb8ed,expo low odor dry erase markers - 16 color set,4.0,26.84,Teachers' School Supply
dbc62db2da9767972278317477754d03,owl babies - big book,1.0,21.24,Kaplan Early Learning Company
a80c0296d01f71592a12b78a83204012,22-30 adj leg,1.0,0.0,School Specialty
b9c06b46abf3ae6c3e51d3d331dd9c74,"gaiam kids stay-n-play children's balance ball - flexible school chair, active classroom desk seating with stay-put stability legs, includes air pump, blue, 52cm",1.0,19.98,Amazon Business
9e81e71f33359248807b15f57e9e4fe0,"norwood commercial furniture nor-1101ac-so plastic stack stools, 17.75"" height, 11.75"" width, 11.75"" length, assorted (pack of 5)",1.0,48.6,Amazon Business
6f090907a4da672e5eaae98d5863846e,universe (first discovery books),1.0,7.0,Amazon Business
c0ab5f2389250bad73f10d567362e524,mini four-position stereo jack box color: silver,1.0,17.38,Teachers' School Supply
11119bacb26842c6a52721cea32fda5c,al capone does my shirts,1.0,4.22,Amazon Business
35f94ef36a2b638377b003caae766c8f,"hokki stool - 15"" blue",5.0,96.01,Kaplan Early Learning Company
e0f165bb7194a497e02d707f9649ebc6,ra802 - dominoes,1.0,27.99,Lakeshore Learning Materials
593cb67c2fdfe0e0e7dadad86aa9e858,pp355 - foundational skills teaching center for common core standards,1.0,29.99,Lakeshore Learning Materials
1a8915fb40ff3d6542c6c62ae94217d9,miss daisy is crazy!,1.0,3.64,AKJ Education
53f48d2a11f17d432d07fc9b3cdf1851,fs326 - super-safe prisms - set of 6,1.0,29.99,Lakeshore Learning Materials
d44c44db75a763b98d3a67c4086e559a,hoops 36'' ultrahoops set of 6,1.0,70.99,School Specialty
dac16da07c139091219347fd83465265,ff280x - best-buy listening center,1.0,99.5,Lakeshore Learning Materials
ed0b71219895407f3f84f61224368a11,dc comics: a visual history,1.0,29.98,Amazon Business
174a8240fd7044b434e181143b181230,ll614 - level d nonfiction book bin - k-gr. 1,1.0,36.99,Lakeshore Learning Materials
2fcf5befe6eda0968de2ec1c45d306c7,fish face,5.0,4.37,AKJ Education
5b45cb78f4d8abee3687174a5be114f6,"hint blackberry water 16 oz. bottle, 12/ct",3.0,16.99,Quill.com
a7531727b3b7723a4a41a82ae7772560,little bits code kit,5.0,299.95,AKJ Education
3c1d9ab960472851cd2e1db610fc3ca2,"ledniceker kids case for fire 7 2017 - light weight shock proof handle 3d stand kids friendly for fire 7 inch display tablet (2017 release), orange",2.0,14.99,Amazon Business
55d987b0fc1e33e48f87100aabb8525b,sphero waterproof ble-enabled wireless ball for universal/smart phones,1.0,128.4,Amazon Business
b3d1d4c96367a054c077767e016665b4,ra442z - nonhardening modeling clay bucket - dozen,1.0,109.0,Lakeshore Learning Materials
d9ba36b711c21e6b5181341db6fb49c1,miami jackson makes the play (a stepping stone book),1.0,4.99,Amazon Business
60cba99e29e3c4c5808ebf88f1019b45,"apple ipad mini 4 mk6l2ll/a 7.9-inch, 16gb, wi-fi, ios 9, gold",2.0,342.44,Amazon Business
e5589ccdfc88cde71ef2d59851334884,ann cameron (6 bk set),1.0,22.16,AKJ Education
034f914007dffb2cca963b6e868a04c5,"percy jackson and the olympians, book three: the titan's curse",2.0,5.83,AKJ Education
fb813da169eccb56b567ae1712dae31e,"learniture lnt-3046-18rd active learning stool (18"" stool height), 20"" height, 13"" width, 13"" length, red",1.0,80.92,Amazon Business
2ed2c75f29d2e62a456d0d7efd82941c,monopoly property trading game,1.0,18.66,Kaplan Early Learning Company
3e20ed6eb12f8909c563f09a75bc951f,"3d pen filament refills pack, 396 feet of 12 different colors, 33 feet for each color",1.0,16.9,Amazon Business
b802bf85f6807b5848b5fe1601db3bd6,jozabova tw64 smart watch bluetooth watch bracelet smart band calorie counter wireless pedometer sport activity tracker for iphone samsung android ios phone (green),1.0,13.88,Amazon Business
5fb975fda3e66fa124d10602e5c60681,"down by the bay raffi, nadine bernard westcott (illustrator)",27.0,3.89,AKJ Education
646656b59e7515beccb870b5a62f6f66,abc keyboard stickers,10.0,3.5,Amazon Business
cda5f882007fbda893918cf96cd63e05,adafruit gemma - miniature wearable arduino-like electronic platform,1.0,9.99,Amazon Business
d4e7f45c9c4ea9b0537c412ec48deac5,frc rookie basic startup kit (am-3050),1.0,2725.0,
0b26b99db1a45496d1f4312b85100111,one hundred years of poetry for children,2.0,9.45,AKJ Education
8f0c1c459372856f44b6d618e21cf028,the wizard of oz (a stepping stone book(tm)),1.0,4.49,Amazon Business
19d6df4866c2a303f68e9aa1858b081d,tn221bk black 2500 page yield toner cartridge for brother hl-3170cdw / hl-3140cw printers,1.0,68.71,Amazon Business
