Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
ea186600b9b60b3424a296d9f2a69736,Chicago,Illinois,No,606
bc7dc0485a85b6461964f83c42bb40b6,Memphis,Tennessee,No,381
e4d484f50dac1a9237da7c6c56d6cedf,Denver,Colorado,No,802
c07cd38f3f0b92bb18414c3fdfa20709,Evansville,Indiana,No,477
d95269e39b7757b85a0907d106adaa7d,Cypress,California,No,906
917ac825d8856259cefd25acb5934d6a,Milford,Ohio,No,451
01c38173a0cc6c6bdc2df261add3fffc,Saint Paul,Minnesota,No,551
59e35816dbc7f4196497c082cfe4d17a,San Diego,California,No,921
d2fbf9dfefe2ea3576d41124731ccb1f,Glen Ellyn,Illinois,No,601
050229f2fde5e891eac14bf394a417ce,Garfield,New Jersey,No,070
cff0a8a6f2f887ac84fc948a6f64b039,Denver,Colorado,Yes,802
b12a55eb50a8f996ed2886baf0fb958f,Eagle Pass,Texas,No,788
aed2b817e25c2755a055331adb91a25e,,other,Yes,
558be03aae9c9df08c3f8653a5d16ab5,Fair Haven,New Jersey,No,077
9fa9ff4d3c6fd31c88aac03daef20b68,Canal Winchester,Ohio,No,431
4556504dc2698a5167be1a2f41e7c2e5,Raleigh,North Carolina,No,276
414079edb9456b14856fcb9dfa5c0c2f,Madison Lake,Minnesota,No,560
b17e0b5d106e499da253eee2ac2921c9,Saint Paul,Minnesota,Yes,551
af86e45dec7105fe536f1df24801d275,Fullerton,California,No,928
3921b5b67b8d3dd6a5023cddd734be44,New York,New York,No,100
a836dba1d739eb05e25421775b5ee3cb,Port Orchard,Washington,No,983
22024b64c45960390b3c049cf0c2d8c3,Kansas City,Missouri,No,641
3da711f8148dba3b56438ce2451ce681,Huntsville,Alabama,No,358
bd0e50205c7a2e3436e15723a253197c,Prescott,Arizona,Yes,863
71bf2762f57631274bddb4cc369569b8,Chesapeake,Virginia,Yes,233
2d51eec7be220cb25c5b98ef6ea04be7,Las Vegas,Nevada,Yes,891
e2a44c0e719900246c9c6965fa70d970,Shelbyville,Tennessee,No,371
2a8d26f0d0f0ec8b785e723f51db4aa0,San Francisco,California,No,941
085e54eb045d7d5055f27464d58a795a,White Plains,New York,No,106
885b0ad33df75e2aff691726778ebf4b,Carrollton,Georgia,No,301
212fc150dd6b56140599ae7f67494503,Chicago,Illinois,No,606
d6729f746a8df9a116f863397114a388,Chico,California,No,959
3cb5ac17acdfb12fbe3cd1d14fec33c4,Sarasota,Florida,No,342
316ed436eddc37d5e711fd649bddff0c,Cleveland,Ohio,No,441
92f5080c73e9b1657e1bded6a8f07415,Everett,Washington,No,982
c23ae277d885544a72b4cc07158532b2,Chicago,Illinois,Yes,606
0992fb3d0d17d9a016fd26a93f9c235e,,Texas,No,
af9f9987d70fdb8ddbb41a0335ab9c44,Trumbull,Connecticut,No,066
2966fb60fdbbbd81c2e26e1d136072cb,Santa Fe,New Mexico,No,875
ff8f22b4182c77d62dbe0e0aa906f2ef,Midland,Georgia,No,318.0
15b65170e763739fbd8682d779cc7707,Bloomfield Hills,Michigan,No,483
d7a739bb7b15855e2560d38c749da474,,other,No,
0481309b2f4bdda6f093018de4ca55d8,,other,Yes,
0a3ba4ac04a338d07bdc828e7d07f5d2,Saint Petersburg,Florida,No,337
a87d2a628ab38c83b2b134d35bb93c73,,other,No,
c82f94e949be0c34ad7eb2491abab46f,Lafayette,Colorado,No,800
63b818c791da9fe9df75ec6c00fc4b38,South Ozone Park,New York,No,114
6ae7d2dbd2406fb361a3756a60f2e6ce,Trenton,New Jersey,No,086
4112f995fca7826e67b4684dabcae92a,Biloxi,Mississippi,No,395
7dd686f6364575b7209dc83bbf658b37,W Hartford,other,No,061
e6e9c7223178d7ee9c3c1a5c9f7ba98e,Sandy Spring,Maryland,No,208
534aa72f4b5282d767641cfce9c05c37,Greenacres,Washington,No,990
f10a934ce5d09d293574487f14629b2b,Groton,Connecticut,No,063
bf2f3024838d179b27e7f6c0d5ff930b,Glendale,California,No,912
1963c50f907d383459ff8d872646e554,Bay Shore,New York,No,117
e256f53a07b4b4786fda4d9eb1ac74db,Sylmar,California,No,913
f952dad193627fc8462dc9f16d9c0456,Lake Forest,California,No,926
8af2abf710c19baf99d6343b997860a1,Wexford,Pennsylvania,No,150
35da6479c6a972b555130c034e447aa8,Elk Grove,California,No,957
07785fb3601aad24406150c1bdcfdae6,,other,Yes,
b5ce20b1f3bbe76dfc06fd2ccb517b66,Washington,other,No,278
6f6af21be67c3c572f8a57fc2e51cf1a,Salida,Colorado,Yes,812
9f7974a7e6b58573b36f698f3098f465,Cambria,California,No,934
cf36b060a485f52127cfb900ba5e9651,Acworth,Georgia,No,301
b870331c019bc3d8c5a43067b6fa83b2,Fullerton,California,No,928
b94f852951d421be4ac9172203017f87,Oakland,California,No,946
559b704d55ed20f0d5f983620bb73a5d,Plainview,New York,No,118
4dbe27b0f29215cf6c9bdb6f4f59350f,Portland,Oregon,No,972
b6fa49ef74b01cf9bb6de424bd4591a8,Richmond,California,No,948
f903efec840bf1aef2a927ec6c3f99ae,Nashville,Missouri,No,372
027f5914676ebff796561945afc97af4,West Chester,Pennsylvania,No,193
e1a43d4f03ddb4c83f8ca7c7d170c632,Baltimore,Maryland,Yes,212
667a6dca48b2537eb604d32234681852,Macungie,Pennsylvania,No,180
c05fac4c6feb25456ac7cc829b6ebc31,Hacienda Heights,California,Yes,917
ea5136bd0c3f3df2292a383bda28ba4e,Livermore,California,No,945
41cbdfc15053bafe1d3c81eaa5e8a187,East Wenatchee,Washington,No,988
44ad1df0ebb427297c98955b2194e122,Philadelphia,Pennsylvania,No,191
1c3743285c9a1213d0cb81b7863dc890,South Pasadena,California,No,910
f90964ccc21f0b5611f8e92db5874e9e,Merced,California,No,953
fc152191aa0374c0ab0a1789374efc36,Carbondale,Illinois,No,629
d7fd7c5e91d4a1eeddf2d4c805073811,Seattle,Washington,Yes,981
c5f165118d05f191b48e14dd3f819ae7,Worcester,Massachusetts,No,016
9775e61ebbced14ad94173152e08f21c,East Vassalboro,Maine,No,049
7488294fa67eb21f9a5fd3c043304889,Kirkland,Washington,No,980
23b8f5532e97bfc96c3d2b1df9734150,Albany,California,No,947
b0f7e5434f5b95aacb965c3b0b40c1e7,Avon Park,Florida,No,338
0aa9d8f4308757010d983f0f6cacffc4,Gaithersburg,Maryland,No,208
b4adbbe4d48fb683e52eb5d673ff2a19,Corona Del Mar,California,No,926
fd4a0fd9ffeaa49d00e32e469b8e7ada,North Billerica,Massachusetts,No,18.0
ccc25e02b2cea9333d83730a066cc21a,,other,No,
c9bb89516222d2ec163a37632d7e0bec,Post Falls,Idaho,No,838
1544e48f77750b5a5da15b2aba41b87f,Boston,Massachusetts,No,021
13b9077d9aceabff84a09876ac05874a,Garrison,New York,No,105
b21692dcfda121508e80bd21940f53b0,,other,No,
b4b376b3a5bd0e05c3be42fd8d220571,Evanston,Illinois,No,602
3f87b4ef7160938916e8be5dff202b94,Las Vegas,Nevada,No,891
083588423431a96ee4f55239c1348c55,Mount Olive,Illinois,No,620
e8faaf92e405706125de31dfc5474003,Austin,Texas,Yes,787
13caaf95dffdfb5e1a00b0f0fa2f7b17,Boca Raton,Florida,No,334
f82a6e466de75474c886f32993922160,Venice,Florida,No,342
174683a0a2f4f5d6bf6f824486a91aaf,Burlington,Connecticut,No,060
52280ec33af950d4c4e005d73a1aeef3,Alpharetta,Georgia,No,300
d16d9594c5eccb9af452e5b204681d99,Allentown,Pennsylvania,No,181
374bac7b3a36dc15de06a24de035ac42,Richmond,Virginia,No,232
d7706f053fc9a6b1f04f119a0f62b6df,Towanda,Illinois,No,617
eecc19a62bc5e505596d28c35e30369d,Raleigh,North Carolina,No,276
f304aee5b43dc2e50300d732734c2cc4,New Orleans,Louisiana,Yes,701
b5dbc83e9fe313be44636da58e8bdbc9,Rolling Meadows,Illinois,No,600
2e8899cffb1069bb5433da5c5f2a4c92,Norwood,North Carolina,Yes,281
7ceb2cf87c50b8fb862df57f1257e10c,Oakland,California,No,946
d5a8fe88cb77bc070d06da4cb3a5facc,Farmington,Utah,No,840
14cd7424264dd3a364b1b16f5f3a8473,Lake Villa,Illinois,No,600
65d3cbbbd7fa41b45da70f7fcdf659c2,,Michigan,No,
41e91eb2d1c7661d298521adb21d2193,,California,No,
79fbddfc04e06de8736d2db9ff6af7b0,Valley Park,Missouri,No,630
6e5a45b552b46ba96e029a632a9f24d9,Denver,Colorado,No,802
44a07dbd6494a429471c6a8e96a1bc61,Atlanta,Georgia,No,303
695c89b5cd73c50578980b1b720cfdcd,Miami,Florida,Yes,331
0807498c63fd0ec8405972cac7e4dbc1,East Lansing,Michigan,Yes,488
8746bdb5585a2eca86049d23d464d875,White Lake,Michigan,No,483
d3f0f3ba89898c296a87af6758285f05,Edinburg,Texas,No,785
15e0dc9331782327c36a39d03012e0a0,Tujunga,California,No,910
c4a01ba241cc96bca8bf360a42b69eec,Methuen,Massachusetts,No,018
89e280303063928610e3b100d1a4c57e,Aldie,Virginia,No,201
88fcaa60cab4e8d3b8819965b89fc8b7,Madison,Alabama,No,357
98638573ab8e9fff369594871ab764d3,,other,Yes,
fb9685e1985589e6b68f6c0136613a06,Cranston,Rhode Island,No,029
0d86fa073668c33419bb94653ec7268c,Jackson Heights,New York,Yes,113
799c43a325686078964858a25767154e,,California,No,933
3bc7e404cb1969c3fb6fcaa311e29af4,Stamford,Connecticut,No,069
bdccad6715c48a326556f6777b47085e,Astatula,Florida,Yes,347
e392e60d9923704d8124d765a50afe42,Saint Petersburg,Florida,No,337
a717c52516c2b3a8cee396215c4ef351,Kingsley,Iowa,No,510
873b87238c3d7f9d192fc050c7548d03,Muskegon,Michigan,No,494
f8c9e15cf598caa96c955d07d9fb4eaf,Huntington Beach,California,No,926
75221e7df2758858f9df4262faff188d,Galveston,Texas,No,775
8eb9d2f240027f66459b8d2229ca774a,Austin,Texas,No,787
e25c13943b13bd0f58e3ebade794c066,Spring,Texas,Yes,773
15c802261e5cfb7a443fbf5809de9fd0,Dumont,New Jersey,No,076
3fab99018861d119e564d75c11e2df8c,,New York,No,
10bd668cc5fc458c19c39d4738aa444d,Mapleton,Illinois,Yes,615
5bcd69205cbccc169b7e0d5dafad2eda,Hermosa Beach,California,No,902
961216d1ac35bf6320923788f4963367,Slidell,Louisiana,No,704
a3c99c0d99e09e88e90c7ae6f7122c4a,San Jose,California,No,951
94a97f178b4203b0d567d76733323ce8,South Padre Island,Texas,No,785
56462717581dbaabc4425b6cf1f39eca,Tipton,Iowa,No,527
f55abe2acfdc0b2d9592a2f668c6affd,South San Francisco,California,Yes,940
47ba47952f772c2900e89502c5388e4c,Irvine,California,No,926
fa3fa9b6c91a16e94012e4af8d8a64d6,Charlotte,North Carolina,No,282
6c312866b7f287914ea2ec1cb93e58ae,Knoxville,Tennessee,No,379
f415bbf797c2b0f6ec938e6a5308ecbc,Chatham,Illinois,Yes,626
17d9a3aab47e948cfa2ccb2295bf5875,Los Angeles,California,Yes,900
a5d1ec9c627c8ba0337ba270eac84852,Milwaukee,Wisconsin,No,532
4a4e9059505717886a3f66b584e028f2,Camden,New Jersey,No,081
8d6a6fd7213e9a7ed603424cf0b3f267,Mentor,Ohio,No,440
5f2596ad85adca1172597f17c13c219c,Aurora,Colorado,No,800
0a895bf2f2d0f2e9fd0083c8603c39cb,Hampshire,Illinois,No,601
cc57b9448786f605eb67e170d0a29ca7,Lake Odessa,Michigan,No,488
604694d02abc10c6e9d82efbef0b32dd,Norwalk,Iowa,No,502
a6e6398cc08512e2c9e0d72ec282637f,Cincinnati,Ohio,No,452
f578c0a032a1ba3f4622fc6f735fe85d,Bridgeport,Connecticut,No,068
e57cdf7992d9960e1e46d44f6d20d39d,Fort Worth,Texas,No,761
f23c8b9549cd22876f942f5f11cedea7,Brooklyn,New York,No,112
3eafaf3ed9ad3c3325c8642cdc96cba4,,South Carolina,No,
8e44984f0c71be0f5116be5c6104ee62,Dallas,Texas,No,752
22c346e837bbdcd73974678955a9b940,Fort Worth,Texas,No,761
f7e7b44b0e20302f2ee6405a8095ee7f,Atherton,California,No,940
73090870db5bb1657da05ccbe5251535,Phoenix,Arizona,No,850
e186f44774b879acc26abb4f9cfdcbf5,West Warwick,Rhode Island,No,028
6ffd4337483a0a622880c7392f51a3dd,Newark,Delaware,No,197
a3071d849135b50efc0d5d01462b25f0,Spokane,Washington,No,992
d2944300276fa0eaddb388b93a33660a,Chico,California,No,959
01abfc63ba8db16682b5542e20f29bd8,Chandler,Arizona,No,852
68e133b482e8a0c3b4ea2991e65da37d,Cumming,Georgia,No,300
6b752e23863d56e3a053c8d924414373,Santa Clara,California,No,950
47c41c2a4cc56bc0d1c7dc482bd46506,Naperville,Illinois,No,605
6eeef72cdd46a7d54f0f89642b077ca7,Portland,Oregon,No,972
24e47b075be9308e7e475316513ed338,,other,No,
c8ef61951e42cd909ffb697adceea0b3,Orlando,Florida,No,328
14e99d0475eb2d667d715d0a37cc67c0,San Jose,California,No,951
4c7e6eae29e4216adb840e670116c7ce,Albertville,Alabama,No,359
ef493026103fe9ae961c7e01500861b4,Garner,North Carolina,No,275
ef42b4f2d337b83eb3002729524508bf,Tampa,Florida,No,336
9785f66a5dc71c86107d4a182a8d3f00,,Florida,Yes,346
2b0376ffc2bdfb7b6b4a4c4e49c9592c,Phoenix,Arizona,No,850
33c69ff340e5502364d382f727b9a93b,Kamuela,Hawaii,Yes,967
c23c0d5561b48489ef18923f7d7a798a,Falls Church,Virginia,No,220
d4105c89992db33b88d52a2596896842,Philadelphia,Pennsylvania,No,191
f68e2b24587ec97bdb43ca5f6440f56d,Plano,Texas,Yes,750
79ba0845de1b1ef6983f90075b880701,Katy,Texas,No,774
e6862a52633d594eeedaf39f2d7bd2ce,Denver,Colorado,No,802
d06c75799c027b4407d1da90b3918a07,Scarsdale,New York,No,105
076b40b5f2886371b47911a44be038b5,Columbus,Georgia,No,319
783974c77e557bff84943150598cae1e,Seattle,Washington,No,981
d1ec0c8e08ee4ebae819d4d7e8e1cadc,Pleasanton,California,No,945
ec5b058d5d888fb4597ad8fcaf5f702d,Downers Grove,Illinois,No,605
aebd437690b27955f850daa8a93d5c54,La Crescenta,California,No,912
b4a7d11332d81106b38a6b5ae8a1e434,Matawan,New Jersey,No,077
563fb6a863e2ebe371c74211eb39df1f,,Illinois,No,
e24a25e679d5a552ae897706d880f445,Saint Paul,Minnesota,No,551
d1f6b421cea55fd05e2a637d107c7268,Atlanta,Georgia,No,303
681b44ba0994ce754da485e2ed13eaae,,Florida,No,
efff4d247fe4d2520170f269ed88fd31,Mesa,Arizona,No,852
1eab2dade5e1eb5e51a2ca091b225a57,South Kent,Connecticut,No,067
8ce4d90e046772cbde5600ec2ec33038,Shawnee Mission,Kansas,No,662
472de82f0a6ad7231933bd8072bd749e,Charleston,South Carolina,No,294
81c8abb5fd63152f4d4edaf33f384bbb,Zionsville,Indiana,No,460
a782dae97895659c550c8dcf9c149ab8,Astoria,New York,No,111
1f74370d927d7b820767bb3318ccb46f,Santa Barbara,California,No,931
cdc0098740ba3624f5cf2de74d15c495,Thomasville,Alabama,No,367
da95cd6c25acf4caa496de7118e57201,Clearfield,Utah,No,840
8cc82fd5404c41908e09c236e6cdbe71,Wrens,Georgia,No,308
af7417426abb9fbf6909a0e728f816e1,Grove,Oklahoma,No,743
0dc7d578a2b5d2644dff1abf17f1a8fd,Vicco,Kentucky,No,417
ffc9b9102be2121e7e4ce809915587ad,Brownsburg,Indiana,No,461.0
4969a3be33a86dff0d6beda840be7615,Sunnyside,New York,No,111
ac5813fcb98ab44dd753415b6c23cb33,Tucson,Arizona,No,857
cb180d6e453b84b84702efe419177a15,West Liberty,Kentucky,No,414
15f27a78d2a8926fbde332be498c99cc,Columbus,Ohio,No,432
b8cf86fe24ff060a9d7076fdd3a085ac,San Francisco,California,No,941
71ca91c3171bda4284b334c34c22f207,,Michigan,No,
7283e7d187efaf93bdd56a55762bb9c5,Meriden,Connecticut,No,064
9d3f149ab64fafc054f2b4dbae90ccbe,Santa Clarita,California,No,913
f4ff5e4799d436accbf48afc49dc0892,Cedar Falls,Iowa,No,506
14f9f59aca6c994ce357ae47a36f39ea,Redwood City,California,No,940
975b5797e0edf15cf80f25b64fba8dad,North Easton,Massachusetts,No,023
df089c308e5a5baaac2e2fe3f3247dc2,Valhalla,New York,No,105
a9f542cc054dd729caeac61eef48aa2c,,Michigan,No,495
f680c191b37f35e8c6e007e40634ae62,Fouke,Arkansas,No,718
fd4df784e0661efa2aa531b1ec89677c,Portage,Michigan,No,490.0
317bef7ebdc6338fc2d72547a2e5d41c,Carrollton,other,No,301
20e7dfa2596fc389b75f3587b2a2392f,New York,New York,No,100
f3f11763604bb2aa0a251f14329d7322,Massapequa,New York,No,117
f40e53c704d2690c93f8c60f51deab84,Glen Carbon,Illinois,No,620
c2bf31ea92b7b031b287552ab4fce6ae,Independence,Kentucky,No,410
eb1a56b39d82b14226dc42038477be22,Capitola,California,No,950
8d5fe0ca55b711837580410518665a45,Wilton,California,No,956
401a57b0319e9d02207204d190287a45,Waunakee,Wisconsin,No,535
e24ed4fc72d013a97cb7ec27666544b6,Corona,California,No,928
f1eb5114fdfe7893e2c761a8c4025a73,,other,No,
c4063fbea825145269d3349717e06716,Salt Lake City,Utah,No,841
db608612f8daa5c2339cfd43717a2815,,Virginia,No,
a516a83a114e7f3384ac19ce127b074e,Zanesville,Ohio,Yes,437
4e003c473450889d8eb4fa78e0b69378,Houston,Texas,No,770
5968da9333079d22ebb27bd37540c071,Harlem,Georgia,No,308
6236df5cf06bd138839fbb62ec77660a,Bloomington,Illinois,No,617
bed260ce7d81203236d7cc23210a037a,Savannah,Georgia,No,314
5ede2bc2196cb7dbb48b865a4e03e7b6,Watonga,Oklahoma,No,737
b74f608d25c93496db5ef5031ee56e18,Mercer Island,Washington,No,980
868654aa52c28f3422cdc08502814a01,Pittsburgh,Pennsylvania,No,152
093a60071fc49aed5a889b22199873f1,Dublin,Ohio,No,430
c5505d92f7cb5e9f82e65b067fb23647,Sandy,Utah,No,840
03071f970e12b38a1ba5c91854629d2f,Ladysmith,Wisconsin,No,548
3d719e564e94e932bc0f33b407ae01f0,Indianapolis,Indiana,No,462
8b8cf7c710b9eef79c9be2643d57c999,Buffalo Grove,Illinois,No,600
d8f0fce20d7a99a3ef4c33ae17190b29,Allentown,Pennsylvania,No,181
7bc6c77a04cde44669181a4124d9ae72,Concord,North Carolina,No,280
e9f7e96bdc584b425c1380a2747078ca,Gold Beach,Oregon,Yes,974
96cbd8a40c1cf3176cf55dc7f97a8c02,Newnan,Georgia,No,302
23d15806ac5df26c22ee7e96da67e7f8,Menlo Park,California,No,940
a530267ea24d6e4ab5ef9e394cce3a04,Rochester,New York,No,146
9213099c34116afa6306b44538ed9984,San Pablo,California,No,948
816a45f67a45b44aef60a6e5ee2ae5a9,Dade City,Florida,No,335
785bb90775eed8cab73a55b2f2dd0630,Denver,Colorado,No,802
760a7696120ca50432ba8b7fd7eb59b8,Vancouver,Washington,No,986
ece63bcc82f460bf6a6741557fd434ce,Fort Lauderdale,Florida,No,333
3780a191962b9f8c7c5d4e12931f9202,Poseyville,Indiana,No,476
01addc829ea1228be4f7afe65f259eda,,other,No,
d9e8216872439e0bfb710fdebcc1a84c,San Francisco,California,No,941
16ac3858ae3d3d85b34fc562562fc80e,Baton Rouge,Louisiana,No,708
47b8b32891fe04281e1e7345b2857155,Oklahoma City,Oklahoma,No,731
0cd209351ae8748a9a12432aa1e93767,Springfield,Illinois,No,627
ad905403682d5f7fe5ee6ec3b59df046,Mahopac,New York,No,105
829904586c73323a15b758e7e5dc5627,Alexandria,Virginia,No,223
90953131a0d405ff26c02ad6872fb5b5,,Hawaii,No,
94db0606424364ef2642ca21425254ec,La Salle,Colorado,No,806
c2b0bf12adb6ad844b65b181efccf616,Saint Joseph,Missouri,No,645
95e62ad31e694eaa857a52fe6e1fb22c,Starr,South Carolina,No,296
0d48b9132b4705e015c28e8c8349c252,Spartanburg,South Carolina,No,293
c4cf33d62fef6304fa7940a7f8faad1f,,other,No,
2d33ec322df5a9aba9acdaec4378455a,Sonora,California,No,953
6ffa4bfac4adb2e35e31fa3ea7b9f6ca,Oakley,California,No,945
309cdc936d158c24b0eb335627982ac4,San Antonio,Texas,No,782
54ed721622f5e0f88c0702293cc004aa,Savannah,Georgia,No,314
e203507b1ff1e0a0583ffff48c9fdd74,Columbus,Ohio,No,432
6de4dbe3cf082ffac865dc33b756cdb6,,Washington,No,
33bc47647994f2ce135b613f04502eef,Coarsegold,California,No,936
0799ba884fabff2dfd0095f8376d72e0,Murrieta,California,No,925
51dc666f5f8c03fec2432adebf223524,Chester,New Jersey,No,079
7a1403f0e749aa828fc3d1c8513a0d3f,Forest,Virginia,No,245
a4351370c74e7a13f503be585a7882d6,Oak Lawn,Illinois,No,604
9e0317ee9bb75f4aacfe3933d1ae84e0,Huntsville,Alabama,No,358
3e08313a6c84b87b56d5399d8eaa3a54,Summerville,South Carolina,No,294
2d9781394889db9404bcbe19c7ee2de9,Neptune,New Jersey,No,077
63b94ccf494a68bf214b5e4c64088aa2,,other,No,
f4daab2f957945db7a1246b5614357f9,,other,No,
99e7260df6049e707e5820707d79c348,Cromwell,Connecticut,No,064
eefda89fa8e96513ff9383256fa83215,West Chester,Pennsylvania,Yes,193
4aeedcb850cbda4b36646ade3b652511,Oklahoma City,Oklahoma,No,731
4df685bbbce1e00ca586f8f6641a6656,Eustis,Florida,No,327
c4c9781d46834400c695f9f85ff9a780,Los Angeles,California,No,900
ea32f0c8e67e4b13e8e2455f5a23bd0b,Columbus,Ohio,Yes,432
57a3fc0fee5d4086555a40822ab4b348,Chilton,Wisconsin,No,530
f26c07c21e0a03eb256ef0b6152fd91b,,other,No,
7d54566f69fd52d912a61a737e104496,Fostoria,Ohio,No,448
eca054ac09556ef87d460d4d9a637001,Broken Arrow,Oklahoma,No,740
cc15bd173d731e41af853b00411aaa53,Tampa,Florida,No,336
4d112513e0e2d2dbd269a58299f92149,Minneapolis,Minnesota,No,554
43870599245aa24941928d188779d404,Wantagh,New York,No,117
0dc1b218618bb3a4c4682c0365a3c5cc,Granite Bay,California,No,957
6cebb4610bbbd0d6114428522ae26516,Saratoga,California,No,950
c0792ae8f87a39920b0a98eb95140cb2,Incline Village,Nevada,No,894
4b18bdc293dc3bed8005afe3334adabc,Orlando,Florida,No,328
49536a30fb793c86e2e0840321dc973e,Wolfeboro Falls,New Hampshire,No,038
794a8727f61d9bebf404052be9eb37cc,Fremont,California,No,945
b196426719902a89c1137510836a2c62,,other,No,
2906bcefa4bb89e348daf344c1651e08,Menifee,California,No,925
2a16f4805e354ce991f1cb5e440b5189,Mars,Pennsylvania,No,160
5d5295fcfbf744b75160831a1ab937a1,Roebuck,South Carolina,No,293
b9e69e21693a0ab591db7adff6af93d2,Pittsburg,California,No,945
38bbd6d2bb2d945c5bc22debaa8ae444,Shirley,Massachusetts,No,014
3efa804f03cca9c92ccecef3969874a1,,Washington,No,
acdb86549032311e5b0a2b43de8a23f6,San Francisco,California,Yes,941
3ff3ae26d2aa7d85c7cbec394d2f9351,Ingleside,Illinois,No,600
2b885ce9f203a871a90bfa65d48fe270,Brooklyn,Connecticut,No,062
d185101aa3efedad0fead1182450d414,Fairfax,Virginia,No,220
5a38bba935ae60f9132cb3364f7ff4ca,Rogers,Arkansas,No,727
bacdd2650dae0c4299800fc9768fdf53,Denver,Colorado,No,802
8630a84b526eb6731098856523b6c10f,Wilsonville,Oregon,No,970
b2de5c9906b44e5d7e740d2e471d5069,Santa Clara,California,No,950
bec5313b9e39221fa5ed6857b98e8b00,Cottondale,Alabama,No,354
ce4cff289632edbd5946e3768867aff0,,Arizona,No,
60c7547eb44c92c56a1f0a4b01bb17ae,,Texas,No,
9ebda4450177cdbb5e12b7b3cffd6222,Houma,Louisiana,No,703
dff35765cc4e23ef6fd29dbeacde0a45,Lake Worth,Florida,No,334
20c8c9867073eb184dc8a2e3c8781209,Hoboken,New Jersey,No,070
f5a079e3c1d043f714603f57a7cec460,Vallejo,California,No,945
400cb4dff304364bca6f10559867a57a,Morris,Minnesota,No,562
f46c65c7fae7f631b3f7ce23d5bd76f4,Fairfield,Connecticut,No,068
406841691f700ed940427e67519e2e52,New York,New York,No,100
d2df59ca64de2ecebe649e29e76ab0e8,Schertz,Texas,No,781
8be760f42d57d6ae60c6b12a266e9d40,Hillsboro,Oregon,No,971
0060e857bdd25fcc2d86f44cbb5d9fd9,Auburn,Alabama,No,368
2098562b8f1e6d68dadbc22345e637d8,Chicago,Illinois,No,606
c956c23623358515a9ff0e2dfde87210,Louisville,Kentucky,No,402
eba5eead20fd36e2f521685ef37089fe,Barnesville,Ohio,No,437
7eed3cfc0cbf881e29c0f2b5c1d0cbee,Corvallis,Oregon,No,973
bc8ed68ed39c0f6ab58146f892488046,Murrieta,California,No,925
57ac17bf90cb37d36b9b818d2e5dc779,New Orleans,Louisiana,Yes,701
3fa368a6e3174ca40bed3ff26ffcdcaf,Loris,South Carolina,No,295
0694bb78bafebfeedb414bc6b38f0497,Sandy,Utah,No,840
2756b0fc27a0c6a32565e198e16a282b,Greene,Rhode Island,No,028
9dec6ee20b59e8ab196e6a961ea2cca6,El Segundo,California,No,902
e8a1979864683af3ac0aacefb2724df7,North Richland Hills,Texas,No,761
ecb9925448782aaf53e038ac1dcb6135,Sun City,California,No,925
1788d262f547627977787ea5509c7c6c,Baldwin City,Kansas,No,660
cdf8825e124d66431fbb3a3ac53ebf04,New York,New York,No,100
12b97d16723af0054986318d13cb69d2,Saint George,Utah,No,847
811e9d6add5dca5fadc524851c8d9cfb,New York,New York,No,100
7569da16d24008e580f514ce57bdcd11,Virginia Beach,Virginia,No,234
a6d9d0c06e60657592a8c6f69b780540,Riverside,California,No,925
86d1a9959d96b7219f88bd1b22c18882,Camillus,New York,No,130
f9ca3861c8bc4c07006307d6d69968f1,New York,New York,No,100
813c303c82344727f6b0d497a3172794,Denver,Colorado,No,802
5999f8744f20c55e2b4c6ead474a4d34,Orem,Utah,No,840
62e96e2060d3619f7d6c244b0b294725,Philomath,Oregon,No,973
758c4b6e38502e8f06ab18b3da1e14ef,Saratoga,California,No,950
2d1b617be21105abaf3d7de984069d61,Keyport,Washington,Yes,983
2cae12a84b5d4fb6315701d74c1ab5bf,Las Vegas,Nevada,No,891
f30deeaec3241cd955f38ef47b3efb85,Houston,Texas,No,770
2685f743bbc530984fecca0e6ffb3a58,,other,No,
5fb73557f0a8cc6f4415d25d6a52832f,,California,No,
100ad8dd88ad0ff13d561cf632b132e4,Roswell,Georgia,No,300
23a2f62835252638e913d4bd33692185,Marietta,Georgia,No,300
7c60549529f1ea685538f3d7424f5ea8,Portage,Michigan,No,490
75e9fcfbd5b2c2a0f9e237737ac16c07,Wellington,Kansas,No,671
85321c6b2632416f6d2a874f2b47ee06,Chicago,Illinois,No,606
d11b5595b1bfdd9a153c9f91b475543b,Geneseo,New York,No,144
6f88d2de26212079756901027349a7f8,,other,No,
d31c649884b86ff7768d2f483cf547ce,,Indiana,No,
ed5249b6412028d1cd32f95fd9dba547,Cary,other,No,275
5922e9f831308a0a570c8363be14aa07,Omaha,Nebraska,No,681
52a6185987a9f9d2f0c921252417ccfc,Three Oaks,Michigan,No,491
d139c6991b942688bdbeed6ffffded0a,Bossier City,Louisiana,No,711
69479fc96b36fd95fa09e7128a68f6c4,Los Angeles,California,No,900
27ed81e9c0f281193327f5d5ca56813d,Oakland,California,No,946
935e0693e44794e8e9a48449625ce0d3,West Palm Beach,Florida,No,334
6af5b59f0775d827613ebcf0ec691204,Fairfield,California,No,945
5448b0e7cc724c8d9ec3047692a3c83c,Athens,Georgia,No,306
